work_year,salary,salary_in_usd,job_title,job_category,salary_currency,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2020.0,188542.0,166433.0,Data Analyst  ,Data Science,us dolars,CN,EX,FT,In-person,DE,M
2020.0,191961.0,121374.0,Statistician  in office,Data Science,INR,UK,EN,CT,In-person,UK,S
2021.0,171296.0,110174.0,Statistician  (Remote),Analysis,JPY,IN,EX,CT,Remote,US,M
2022.0,166537.0,68052.0,Data Scientist  (Remote),Engineering,EUR,MX,EX,FT,Remote,MX,S
2020.0,112418.0,53265.0,Data Analyst  in office,Analysis,GBP,DE,EN,CT,Remote,JP,S
2022.0,127739.0,120287.0,Data Analyst  in office,Engineering,EUR,IN,EN,FL,Hybrid,CN,S
2020.0,85214.0,72012.0,Data Engineer  ,Analysis,us dolars,MX,SE,FT,In-person,IN,M
2020.0,164016.0,40916.0,Data Engineer  in office,Analysis,EUR,UK,MI,FT,Remote,US,M
2022.0,54336.0,155462.0,Data Engineer  (Remote),Analysis,EUR,IN,EX,PT,Hybrid,JP,M
2021.0,68624.0,105045.0,Machine Learning Engineer  in office,Data Science,EUR,US,SE,FT,In-person,US,S
2020.0,95206.0,119860.0,Data Engineer  in office,Analysis,INR,UK,SE,PT,In-person,IN,S
2020.0,74764.0,175075.0,Data Analyst  in office,Data Science,EUR,JP,SE,FT,In-person,IN,S
2020.0,124325.0,72634.0,Machine Learning Engineer  ,Analysis,us dolars,MX,EN,FL,Remote,DE,M
2022.0,75420.0,125479.0,Statistician  in office,Data Science,INR,US,EN,FL,Remote,UK,S
2021.0,134381.0,104992.0,Data Scientist  in office,ML/AI,INR,IN,SE,FL,In-person,DE,S
2022.0,95671.0,41369.0,Data Engineer  in office,ML/AI,JPY,JP,EX,PT,In-person,CN,M
2022.0,176845.0,49329.0,Statistician  (Remote),Engineering,GBP,CN,SE,PT,Hybrid,MX,M
2021.0,137596.0,116700.0,Data Analyst  ,Engineering,JPY,US,EN,CT,Hybrid,US,S
2022.0,56447.0,132960.0,Data Scientist  ,ML/AI,EUR,CN,EX,PT,In-person,DE,M
2021.0,165105.0,42410.0,Statistician  (Remote),Analysis,EUR,DE,EN,PT,Hybrid,IN,M
2020.0,50497.0,190802.0,Data Scientist  ,Analysis,INR,US,EN,FL,In-person,IN,L
2021.0,109714.0,163737.0,Data Engineer  (Remote),Analysis,INR,JP,SE,FT,Hybrid,IN,L
2020.0,156892.0,198775.0,Data Analyst  ,ML/AI,JPY,CN,SE,PT,In-person,DE,M
2022.0,182050.0,185244.0,Data Scientist  ,Data Science,JPY,DE,MI,CT,Remote,MX,L
2022.0,-173954.0,32684.0,Statistician  ,Data Science,EUR,CN,SE,FT,In-person,CN,S
2020.0,178017.0,180822.0,Data Engineer  in office,Data Science,EUR,IN,EX,PT,Remote,CN,M
2022.0,89870.0,49887.0,Data Engineer  ,ML/AI,JPY,UK,EN,FT,In-person,JP,S
2021.0,179667.0,181898.0,Statistician  in office,Data Science,EUR,CN,SE,FT,Remote,DE,S
2020.0,127847.0,167252.0,Statistician  in office,Analysis,us dolars,IN,MI,FT,Hybrid,DE,S
2022.0,126134.0,76779.0,Data Scientist  in office,Data Science,EUR,UK,SE,FT,Remote,DE,S
2020.0,196521.0,98095.0,Machine Learning Engineer  (Remote),Data Science,INR,UK,EX,FT,Hybrid,DE,L
2021.0,131110.0,157510.0,Data Engineer  ,Data Science,EUR,JP,SE,PT,In-person,IN,S
2021.0,179711.0,131261.0,Data Scientist  ,Data Science,INR,MX,MI,FT,Hybrid,MX,M
2022.0,101918.0,86068.0,Statistician  ,Analysis,INR,DE,SE,FT,Hybrid,UK,M
2021.0,33159.0,48113.0,Data Scientist  in office,Analysis,EUR,MX,MI,CT,Hybrid,DE,S
2020.0,101192.0,72861.0,Statistician  ,ML/AI,EUR,DE,EX,CT,In-person,DE,S
2021.0,96988.0,108487.0,Data Analyst  in office,Data Science,JPY,US,MI,FT,Remote,UK,M
2020.0,137739.0,55617.0,Statistician  in office,Analysis,JPY,IN,SE,PT,Hybrid,DE,M
2020.0,48706.0,128330.0,Statistician  in office,Analysis,GBP,JP,EN,CT,In-person,MX,S
2021.0,170934.0,163655.0,Statistician  in office,Data Science,us dolars,CN,MI,CT,Hybrid,UK,L
2022.0,40219.0,56250.0,Machine Learning Engineer  ,Data Science,us dolars,IN,MI,FT,Remote,IN,L
2021.0,119017.0,33055.0,Statistician  in office,Engineering,JPY,CN,EN,PT,Hybrid,JP,L
2020.0,64536.0,102337.0,Data Engineer  (Remote),ML/AI,EUR,MX,MI,FL,Hybrid,DE,L
2020.0,101632.0,195498.0,Data Engineer  (Remote),ML/AI,GBP,CN,SE,PT,Hybrid,JP,L
2021.0,138798.0,157615.0,Data Scientist  (Remote),Data Science,us dolars,MX,EX,CT,Remote,DE,M
2022.0,63937.0,132255.0,Machine Learning Engineer  in office,ML/AI,JPY,MX,MI,CT,Remote,US,M
2022.0,-51094.0,90532.0,Data Scientist  ,Data Science,EUR,CN,SE,CT,In-person,MX,S
2020.0,-155312.0,119376.0,Data Engineer  ,Data Science,EUR,US,SE,CT,Hybrid,CN,S
2020.0,134894.0,39933.0,Data Engineer  in office,Data Science,EUR,MX,MI,CT,Hybrid,US,M
2022.0,147118.0,61979.0,Data Analyst  in office,Data Science,INR,US,EN,FT,Hybrid,IN,M
2021.0,188996.0,75047.0,Statistician  in office,Engineering,EUR,JP,EX,FT,Hybrid,JP,M
2020.0,113325.0,34137.0,Data Engineer  (Remote),ML/AI,JPY,US,EX,FT,Remote,JP,S
2020.0,161195.0,41423.0,Data Scientist  in office,Engineering,GBP,JP,EN,CT,Remote,UK,M
2022.0,101445.0,119851.0,Data Scientist  in office,Analysis,JPY,US,MI,FT,Hybrid,MX,M
2021.0,61854.0,64482.0,Statistician  ,ML/AI,EUR,DE,MI,CT,Hybrid,UK,S
2022.0,90796.0,82483.0,Statistician  ,Engineering,GBP,JP,EN,PT,Hybrid,DE,M
2021.0,99432.0,64754.0,Data Analyst  (Remote),Data Science,us dolars,DE,EX,FL,Hybrid,UK,S
2021.0,47111.0,197384.0,Machine Learning Engineer  (Remote),Engineering,us dolars,MX,EX,PT,In-person,UK,L
2021.0,102575.0,53363.0,Data Scientist  (Remote),Data Science,JPY,DE,MI,FL,In-person,JP,L
2020.0,140380.0,47085.0,Statistician  (Remote),Engineering,GBP,JP,EX,FT,Hybrid,US,M
2022.0,54099.0,86889.0,Data Scientist  in office,Engineering,JPY,IN,SE,FL,Hybrid,JP,M
2022.0,138871.0,132090.0,Statistician  in office,Engineering,GBP,MX,EX,PT,Hybrid,MX,M
2021.0,45029.0,109951.0,Data Engineer  (Remote),Data Science,GBP,MX,MI,PT,In-person,UK,M
2020.0,192883.0,158227.0,Data Scientist  (Remote),Engineering,JPY,UK,EX,FL,Remote,DE,L
2020.0,45793.0,159925.0,Data Engineer  ,ML/AI,GBP,US,EX,PT,In-person,US,L
2022.0,78106.0,86414.0,Data Scientist  ,ML/AI,EUR,CN,EN,FT,In-person,UK,M
2020.0,115662.0,147159.0,Machine Learning Engineer  ,ML/AI,GBP,US,SE,PT,Hybrid,UK,S
2020.0,162044.0,116934.0,Data Analyst  (Remote),Data Science,GBP,CN,EN,FL,Hybrid,CN,S
2021.0,161432.0,62691.0,Data Engineer  ,Data Science,JPY,IN,EX,FT,Remote,DE,L
2020.0,163704.0,84697.0,Statistician  (Remote),ML/AI,us dolars,UK,EX,FL,Hybrid,DE,S
2021.0,197030.0,164116.0,Machine Learning Engineer  in office,ML/AI,INR,IN,EN,CT,Hybrid,UK,M
2022.0,110882.0,33883.0,Data Scientist  (Remote),ML/AI,GBP,UK,SE,CT,Remote,UK,M
2020.0,143858.0,61712.0,Data Engineer  in office,Analysis,INR,JP,MI,FT,Hybrid,JP,M
2022.0,179080.0,143655.0,Data Scientist  in office,ML/AI,GBP,JP,EN,FT,Hybrid,IN,M
2022.0,107656.0,51545.0,Data Scientist  (Remote),Engineering,JPY,CN,EX,PT,Hybrid,DE,M
2020.0,191355.0,48204.0,Data Scientist  ,Analysis,JPY,DE,EX,FL,In-person,MX,S
2020.0,80908.0,53268.0,Data Analyst  (Remote),Analysis,GBP,DE,MI,CT,Hybrid,DE,S
2022.0,168890.0,114383.0,Data Analyst  ,Data Science,JPY,CN,EX,PT,In-person,MX,L
2020.0,60579.0,197211.0,Statistician  in office,Engineering,JPY,JP,EX,CT,Hybrid,MX,L
2021.0,85178.0,149755.0,Data Engineer  in office,Data Science,GBP,CN,MI,PT,Hybrid,CN,S
2021.0,143204.0,126940.0,Machine Learning Engineer  in office,Data Science,us dolars,DE,EX,PT,In-person,JP,S
2020.0,125373.0,58436.0,Machine Learning Engineer  in office,Engineering,GBP,CN,EX,CT,In-person,US,L
2022.0,162047.0,165197.0,Machine Learning Engineer  (Remote),Data Science,us dolars,JP,SE,PT,Hybrid,CN,M
2020.0,46265.0,128524.0,Data Scientist  in office,Engineering,JPY,IN,EN,CT,Remote,CN,L
2020.0,93518.0,116842.0,Data Analyst  ,Engineering,us dolars,US,SE,FT,Hybrid,US,L
2022.0,165390.0,72973.0,Data Engineer  ,Data Science,JPY,JP,SE,FL,In-person,US,S
2022.0,150611.0,106369.0,Data Scientist  in office,ML/AI,us dolars,CN,EX,PT,Hybrid,DE,L
2021.0,196153.0,117533.0,Data Analyst  (Remote),Data Science,us dolars,JP,EN,CT,Hybrid,IN,L
2022.0,145475.0,63521.0,Data Analyst  in office,Analysis,GBP,JP,EN,CT,In-person,IN,S
2021.0,134968.0,168560.0,Data Engineer  in office,Data Science,us dolars,DE,EX,FL,Remote,MX,M
2022.0,141686.0,69974.0,Data Engineer  ,Engineering,JPY,CN,SE,FL,Remote,JP,M
2020.0,106377.0,153900.0,Data Engineer  (Remote),Analysis,GBP,DE,SE,FL,In-person,MX,M
2021.0,121671.0,72448.0,Data Scientist  (Remote),Engineering,us dolars,CN,SE,PT,In-person,US,S
2021.0,173499.0,37938.0,Statistician  ,ML/AI,GBP,DE,EN,CT,Hybrid,US,L
2021.0,132263.0,134262.0,Data Engineer  ,ML/AI,INR,DE,EX,PT,In-person,UK,M
2020.0,186237.0,176842.0,Statistician  ,Analysis,GBP,IN,EN,PT,In-person,JP,L
2020.0,151359.0,79934.0,Data Scientist  (Remote),ML/AI,INR,JP,SE,FT,Hybrid,CN,S
2020.0,128844.0,95526.0,Statistician  ,ML/AI,INR,IN,EN,FL,Hybrid,CN,M
2020.0,94927.0,127204.0,Machine Learning Engineer  ,Data Science,GBP,DE,EN,FT,Hybrid,JP,M
2020.0,103170.0,51487.0,Statistician  ,Data Science,JPY,IN,EX,FT,Remote,DE,L
2021.0,106150.0,42869.0,Data Engineer  in office,Data Science,EUR,MX,SE,PT,Remote,DE,S
2020.0,54866.0,144576.0,Data Scientist  (Remote),ML/AI,JPY,MX,EN,PT,In-person,JP,S
2021.0,40282.0,112209.0,Data Engineer  (Remote),Data Science,EUR,JP,MI,CT,Hybrid,IN,L
2020.0,181391.0,112299.0,Machine Learning Engineer  in office,ML/AI,INR,JP,EX,FT,In-person,JP,L
2022.0,197798.0,74933.0,Data Engineer  (Remote),ML/AI,GBP,DE,MI,FL,In-person,IN,M
2021.0,45412.0,106579.0,Data Engineer  ,Engineering,JPY,JP,EX,FT,Remote,DE,M
2022.0,154135.0,170642.0,Data Engineer  in office,ML/AI,JPY,IN,SE,CT,Remote,MX,M
2021.0,150019.0,167958.0,Data Analyst  ,Analysis,GBP,UK,MI,FT,In-person,JP,M
2022.0,54583.0,120177.0,Machine Learning Engineer  ,Engineering,INR,JP,SE,FT,Hybrid,IN,L
2020.0,91922.0,97719.0,Data Engineer  ,Analysis,GBP,IN,SE,FT,Remote,UK,L
2020.0,36185.0,124606.0,Data Engineer  ,ML/AI,EUR,MX,EN,CT,Remote,UK,M
2020.0,116348.0,164846.0,Data Engineer  (Remote),Data Science,EUR,MX,SE,FT,Remote,JP,L
2021.0,121368.0,59018.0,Data Scientist  in office,Engineering,GBP,IN,SE,PT,In-person,US,S
2022.0,47423.0,115839.0,Data Analyst  in office,Data Science,INR,MX,SE,FT,Remote,JP,L
2020.0,81268.0,175344.0,Data Scientist  ,Engineering,JPY,IN,SE,PT,Hybrid,DE,S
2022.0,142692.0,183658.0,Data Analyst  in office,Data Science,EUR,JP,EN,FT,Remote,DE,S
2022.0,197858.0,63545.0,Data Engineer  in office,Data Science,EUR,UK,SE,PT,In-person,UK,S
2020.0,125201.0,32566.0,Machine Learning Engineer  ,Engineering,INR,DE,SE,FT,In-person,IN,M
2020.0,-113744.0,106489.0,Statistician  ,Data Science,EUR,DE,SE,FL,In-person,UK,S
2022.0,148222.0,95355.0,Statistician  (Remote),Data Science,EUR,JP,EX,PT,In-person,IN,S
2020.0,118590.0,192768.0,Data Engineer  (Remote),Analysis,INR,JP,MI,FL,Hybrid,MX,M
2020.0,-191549.0,102940.0,Data Scientist  ,Data Science,EUR,MX,SE,PT,In-person,JP,S
2020.0,152942.0,156731.0,Machine Learning Engineer  (Remote),Data Science,JPY,US,EN,FT,Remote,US,L
2021.0,164643.0,128382.0,Data Analyst  (Remote),Engineering,JPY,CN,SE,CT,Hybrid,DE,M
2022.0,49576.0,153865.0,Data Engineer  in office,Analysis,EUR,UK,SE,FT,In-person,JP,L
2022.0,149641.0,52129.0,Machine Learning Engineer  ,Data Science,JPY,IN,EN,CT,In-person,UK,M
2021.0,170752.0,60845.0,Machine Learning Engineer  in office,Engineering,GBP,CN,MI,FL,Hybrid,CN,M
2022.0,186778.0,109449.0,Data Analyst  in office,Analysis,EUR,IN,EX,CT,Remote,CN,M
2020.0,145042.0,40739.0,Machine Learning Engineer  ,Analysis,JPY,CN,SE,CT,Hybrid,JP,L
2022.0,163846.0,163745.0,Data Scientist  in office,Analysis,us dolars,DE,EN,CT,Remote,US,M
2020.0,178044.0,61171.0,Data Scientist  (Remote),Engineering,us dolars,CN,EX,CT,Remote,IN,M
2021.0,175120.0,119179.0,Data Scientist  (Remote),Analysis,us dolars,JP,EX,FL,In-person,MX,L
2020.0,-128908.0,130022.0,Machine Learning Engineer  (Remote),Data Science,EUR,UK,SE,CT,Hybrid,US,S
2022.0,138724.0,171696.0,Data Scientist  (Remote),Data Science,EUR,DE,SE,FT,Hybrid,UK,S
2022.0,110225.0,138906.0,Data Analyst  (Remote),Analysis,EUR,MX,SE,PT,In-person,US,M
2022.0,112273.0,82930.0,Machine Learning Engineer  in office,ML/AI,INR,CN,EN,PT,In-person,DE,S
2021.0,156170.0,195680.0,Statistician  ,Data Science,INR,UK,SE,FT,Remote,CN,L
2021.0,128737.0,79649.0,Machine Learning Engineer  in office,Analysis,EUR,JP,MI,FL,In-person,US,L
2022.0,126537.0,180761.0,Data Analyst  in office,Data Science,EUR,MX,EX,FT,Hybrid,JP,L
2020.0,87602.0,93503.0,Statistician  (Remote),Data Science,GBP,IN,SE,FT,In-person,IN,M
2021.0,96403.0,146659.0,Machine Learning Engineer  (Remote),Data Science,INR,MX,MI,CT,In-person,DE,S
2022.0,57182.0,126875.0,Data Scientist  in office,ML/AI,us dolars,US,EN,CT,In-person,DE,L
2022.0,109876.0,168659.0,Data Engineer  in office,Engineering,EUR,UK,EX,FL,In-person,DE,S
2021.0,77059.0,164599.0,Data Engineer  ,ML/AI,us dolars,IN,SE,FL,In-person,UK,L
2021.0,169859.0,194139.0,Data Scientist  ,ML/AI,INR,UK,EX,PT,Remote,UK,M
2021.0,30393.0,81538.0,Data Engineer  ,Data Science,JPY,UK,EX,FL,In-person,JP,L
2020.0,91775.0,67455.0,Data Engineer  ,Analysis,JPY,UK,EX,FT,In-person,IN,S
2020.0,173128.0,50243.0,Data Scientist  ,Engineering,EUR,JP,EN,PT,Hybrid,US,S
2022.0,189501.0,153793.0,Data Scientist  (Remote),Data Science,GBP,DE,EX,PT,In-person,JP,S
2021.0,75909.0,193765.0,Machine Learning Engineer  ,Engineering,us dolars,UK,SE,CT,Hybrid,UK,M
2020.0,82906.0,141371.0,Machine Learning Engineer  in office,ML/AI,EUR,JP,EN,CT,Hybrid,JP,L
2021.0,127435.0,99231.0,Data Scientist  (Remote),Engineering,GBP,US,MI,PT,Hybrid,IN,M
2022.0,116290.0,104648.0,Data Analyst  in office,Engineering,us dolars,DE,SE,CT,Hybrid,JP,M
2020.0,74389.0,62059.0,Data Engineer  (Remote),Analysis,INR,JP,EN,CT,Remote,MX,S
2020.0,50905.0,102778.0,Machine Learning Engineer  (Remote),Data Science,JPY,MX,SE,CT,Remote,CN,S
2020.0,87557.0,105477.0,Data Engineer  ,Engineering,GBP,US,SE,PT,Hybrid,CN,M
2022.0,146814.0,85283.0,Statistician  in office,Engineering,us dolars,MX,MI,PT,Remote,DE,M
2021.0,114752.0,93853.0,Data Scientist  ,ML/AI,EUR,DE,EN,PT,Remote,US,L
2020.0,34574.0,50001.0,Data Analyst  in office,ML/AI,us dolars,JP,EX,FT,In-person,MX,S
2022.0,-118291.0,32700.0,Statistician  in office,Data Science,EUR,US,SE,PT,Remote,UK,S
2021.0,126777.0,179157.0,Statistician  ,Data Science,JPY,JP,SE,CT,Hybrid,MX,S
2022.0,54737.0,147990.0,Statistician  ,Engineering,JPY,US,SE,PT,Hybrid,UK,L
2021.0,53390.0,43339.0,Data Scientist  (Remote),Engineering,us dolars,UK,SE,FT,Hybrid,CN,L
2022.0,121612.0,176906.0,Machine Learning Engineer  (Remote),Analysis,us dolars,UK,SE,CT,Hybrid,IN,S
2021.0,82330.0,156378.0,Data Scientist  (Remote),Data Science,EUR,DE,EN,FL,In-person,IN,S
2020.0,101082.0,59543.0,Machine Learning Engineer  in office,Analysis,EUR,US,SE,PT,Remote,IN,M
2021.0,182352.0,65930.0,Statistician  ,Data Science,GBP,UK,SE,PT,Hybrid,UK,M
2022.0,51037.0,59044.0,Statistician  (Remote),Data Science,GBP,DE,SE,FL,In-person,DE,L
2022.0,146668.0,108673.0,Data Analyst  ,Data Science,GBP,IN,EX,CT,Hybrid,MX,S
2021.0,149229.0,195977.0,Machine Learning Engineer  (Remote),Analysis,us dolars,UK,EX,PT,Remote,US,M
2020.0,189636.0,142997.0,Statistician  (Remote),Analysis,GBP,UK,EN,FT,In-person,IN,M
2020.0,126342.0,113725.0,Data Engineer  ,Analysis,us dolars,CN,SE,CT,Remote,UK,S
2021.0,119928.0,56012.0,Data Analyst  (Remote),ML/AI,JPY,JP,SE,PT,In-person,DE,S
2021.0,58087.0,108513.0,Data Scientist  ,Analysis,INR,IN,MI,CT,Hybrid,IN,M
2022.0,139844.0,127585.0,Data Analyst  (Remote),ML/AI,JPY,US,EX,PT,Hybrid,MX,S
2020.0,42803.0,51694.0,Data Engineer  ,ML/AI,us dolars,DE,MI,FL,Remote,IN,S
2021.0,96761.0,128760.0,Machine Learning Engineer  (Remote),ML/AI,us dolars,IN,SE,PT,Remote,US,L
2020.0,158574.0,62835.0,Data Scientist  (Remote),Engineering,INR,US,SE,CT,In-person,CN,M
2021.0,108579.0,148777.0,Data Scientist  in office,Engineering,EUR,UK,MI,PT,Remote,US,M
2021.0,177235.0,48186.0,Machine Learning Engineer  ,Engineering,EUR,MX,EN,PT,Remote,JP,L
2020.0,66764.0,190617.0,Data Analyst  (Remote),Data Science,EUR,CN,SE,CT,Hybrid,CN,S
2021.0,77055.0,74391.0,Statistician  in office,ML/AI,GBP,MX,MI,PT,Hybrid,CN,M
2021.0,81599.0,135858.0,Data Analyst  ,Data Science,EUR,DE,SE,PT,Hybrid,MX,M
2022.0,112787.0,134199.0,Data Engineer  (Remote),ML/AI,GBP,DE,MI,CT,Hybrid,CN,S
2021.0,-69720.0,58401.0,Statistician  (Remote),Data Science,EUR,IN,SE,FL,Hybrid,IN,S
2021.0,123120.0,127764.0,Data Analyst  (Remote),ML/AI,EUR,JP,EN,FT,Hybrid,JP,M
2021.0,157976.0,88611.0,Machine Learning Engineer  ,ML/AI,EUR,US,MI,FT,Hybrid,MX,S
2022.0,144067.0,42202.0,Data Engineer  in office,Data Science,INR,CN,EN,FT,In-person,UK,S
2020.0,199924.0,63135.0,Data Engineer  (Remote),ML/AI,INR,CN,EX,FT,Hybrid,MX,S
2022.0,43219.0,118121.0,Data Engineer  in office,Analysis,GBP,MX,SE,FT,Hybrid,US,L
2022.0,138508.0,143944.0,Statistician  ,Data Science,INR,IN,SE,FT,Hybrid,CN,M
2020.0,120351.0,143765.0,Data Scientist  ,ML/AI,GBP,JP,SE,CT,Hybrid,CN,M
2022.0,78865.0,93535.0,Statistician  (Remote),ML/AI,us dolars,JP,EN,CT,Hybrid,DE,M
2020.0,84457.0,175969.0,Data Analyst  (Remote),Data Science,GBP,JP,EX,CT,Remote,IN,S
2022.0,120159.0,147328.0,Data Scientist  (Remote),ML/AI,GBP,DE,MI,PT,Remote,MX,S
2020.0,197889.0,182363.0,Data Analyst  in office,Engineering,INR,US,SE,FL,Hybrid,IN,L
2021.0,123391.0,165579.0,Data Scientist  in office,Analysis,us dolars,US,EN,FL,Hybrid,JP,L
2022.0,80400.0,145473.0,Statistician  (Remote),Analysis,JPY,MX,SE,FT,Hybrid,US,M
2022.0,66258.0,189926.0,Data Engineer  ,Engineering,JPY,IN,EX,FT,In-person,CN,L
2022.0,141466.0,143056.0,Machine Learning Engineer  ,ML/AI,JPY,UK,MI,CT,Hybrid,CN,L
2022.0,179353.0,45475.0,Data Engineer  (Remote),ML/AI,us dolars,IN,SE,FL,In-person,JP,S
2021.0,107264.0,109870.0,Statistician  in office,Analysis,EUR,US,EX,PT,In-person,MX,M
2022.0,199795.0,114366.0,Data Scientist  ,ML/AI,us dolars,MX,EN,PT,Hybrid,IN,M
2021.0,171234.0,153836.0,Data Engineer  in office,Analysis,INR,DE,EX,CT,Remote,US,L
2021.0,138877.0,122814.0,Statistician  (Remote),Analysis,GBP,IN,EN,FT,Hybrid,IN,S
2021.0,41338.0,114285.0,Data Analyst  in office,Engineering,GBP,MX,SE,FL,Hybrid,US,L
2021.0,41675.0,70185.0,Machine Learning Engineer  in office,Analysis,INR,UK,SE,PT,Remote,MX,L
2020.0,119606.0,94398.0,Data Engineer  in office,ML/AI,INR,CN,EX,FT,Remote,IN,M
2020.0,-50080.0,126682.0,Data Scientist  ,Data Science,EUR,IN,SE,FL,Hybrid,DE,S
2022.0,43936.0,106593.0,Data Analyst  in office,Data Science,EUR,MX,EX,PT,Hybrid,CN,L
2020.0,40019.0,187499.0,Statistician  in office,Data Science,EUR,JP,SE,FT,In-person,MX,S
2020.0,118304.0,137518.0,Machine Learning Engineer  in office,Data Science,EUR,UK,SE,PT,Remote,MX,S
2022.0,34486.0,85535.0,Data Scientist  (Remote),Analysis,INR,JP,SE,FT,In-person,JP,L
2022.0,112021.0,139626.0,Statistician  in office,ML/AI,GBP,DE,SE,FT,In-person,US,M
2022.0,148411.0,144190.0,Statistician  in office,Engineering,GBP,US,EX,FT,In-person,JP,L
2020.0,180184.0,44060.0,Data Engineer  ,Engineering,GBP,IN,EX,FL,In-person,US,M
2020.0,81697.0,174679.0,Data Engineer  (Remote),Engineering,us dolars,MX,MI,CT,Remote,MX,M
2022.0,85998.0,93560.0,Data Scientist  in office,Analysis,us dolars,IN,MI,FT,Remote,US,M
2021.0,139537.0,119610.0,Statistician  ,Analysis,JPY,JP,EX,FT,Remote,CN,M
2022.0,127816.0,62970.0,Data Engineer  ,Data Science,us dolars,JP,MI,PT,Hybrid,US,M
2021.0,56576.0,189282.0,Machine Learning Engineer  in office,Engineering,EUR,US,EX,PT,In-person,IN,M
2021.0,138064.0,74088.0,Machine Learning Engineer  ,Data Science,EUR,MX,SE,FL,Hybrid,UK,L
2022.0,111238.0,41683.0,Statistician  ,Data Science,EUR,IN,EN,CT,Remote,IN,S
2022.0,182392.0,164034.0,Data Engineer  ,ML/AI,EUR,MX,SE,PT,Remote,UK,L
2022.0,155885.0,130631.0,Data Scientist  ,ML/AI,JPY,US,EX,FL,Hybrid,CN,S
2020.0,95729.0,196624.0,Data Scientist  in office,Engineering,EUR,JP,SE,FL,In-person,CN,L
2021.0,120853.0,141789.0,Data Scientist  in office,Analysis,INR,CN,EX,FL,Remote,IN,S
2020.0,151992.0,75321.0,Machine Learning Engineer  ,ML/AI,INR,MX,EX,FT,In-person,UK,L
2020.0,59144.0,93565.0,Data Engineer  in office,Analysis,INR,JP,MI,CT,In-person,MX,M
2022.0,155143.0,150454.0,Data Engineer  in office,Data Science,us dolars,UK,EX,CT,Remote,CN,S
2020.0,107148.0,112095.0,Machine Learning Engineer  ,Data Science,GBP,JP,EN,CT,Hybrid,US,L
2022.0,49307.0,143610.0,Data Scientist  ,Data Science,JPY,JP,MI,FT,In-person,US,M
2021.0,90598.0,33532.0,Data Scientist  ,Data Science,INR,MX,EN,FT,Hybrid,UK,L
2022.0,180695.0,144527.0,Statistician  in office,Engineering,INR,CN,EX,PT,In-person,UK,S
2020.0,181321.0,181805.0,Data Analyst  in office,Data Science,EUR,US,SE,PT,In-person,JP,L
2020.0,121810.0,113463.0,Data Engineer  (Remote),ML/AI,INR,UK,EX,PT,Remote,US,L
2022.0,132870.0,35456.0,Data Engineer  (Remote),Data Science,EUR,UK,EX,FL,Hybrid,IN,M
2022.0,-102131.0,33413.0,Data Engineer  ,Data Science,EUR,IN,SE,CT,In-person,JP,S
2020.0,124138.0,37085.0,Data Analyst  (Remote),ML/AI,GBP,CN,SE,FT,Hybrid,MX,M
2021.0,199449.0,189009.0,Statistician  in office,Analysis,us dolars,DE,EN,PT,In-person,UK,S
2021.0,133412.0,50563.0,Data Analyst  (Remote),Analysis,EUR,IN,MI,FL,Hybrid,MX,M
2022.0,64551.0,67575.0,Data Scientist  (Remote),Engineering,EUR,IN,MI,FT,Hybrid,CN,S
2021.0,72926.0,37386.0,Data Scientist  ,Engineering,GBP,IN,MI,FL,Remote,IN,M
2020.0,120214.0,130244.0,Data Engineer  in office,Analysis,EUR,UK,EN,FL,In-person,DE,M
2022.0,117750.0,89150.0,Machine Learning Engineer  in office,Analysis,JPY,US,EN,FL,In-person,DE,M
2020.0,68599.0,190644.0,Data Engineer  in office,Data Science,us dolars,MX,SE,CT,In-person,MX,M
2020.0,139490.0,156053.0,Machine Learning Engineer  in office,Data Science,EUR,JP,SE,FT,In-person,MX,S
2021.0,123330.0,196343.0,Data Analyst  (Remote),Data Science,INR,UK,EX,FT,Remote,CN,S
2022.0,52593.0,106566.0,Data Scientist  ,Engineering,us dolars,JP,EN,FL,Remote,DE,S
2022.0,139865.0,174210.0,Machine Learning Engineer  (Remote),Data Science,EUR,JP,SE,CT,In-person,CN,S
2021.0,162192.0,159549.0,Data Analyst  in office,Data Science,EUR,DE,MI,FL,Hybrid,IN,M
2020.0,177563.0,176718.0,Data Scientist  ,Data Science,EUR,MX,SE,PT,Remote,CN,S
2020.0,73638.0,58812.0,Machine Learning Engineer  ,Analysis,JPY,IN,EN,FT,Hybrid,MX,S
2020.0,35193.0,118958.0,Data Engineer  in office,Data Science,INR,DE,EN,FT,Hybrid,UK,L
2020.0,45213.0,106181.0,Data Engineer  in office,Engineering,EUR,IN,SE,CT,Hybrid,IN,L
2022.0,109766.0,44628.0,Data Engineer  ,ML/AI,JPY,UK,EX,FT,In-person,JP,L
2022.0,178259.0,54486.0,Data Analyst  in office,Engineering,JPY,JP,SE,FT,Remote,JP,S
2021.0,171112.0,153934.0,Data Engineer  in office,ML/AI,INR,DE,SE,FT,In-person,DE,L
2021.0,59949.0,69266.0,Statistician  in office,ML/AI,EUR,CN,EX,CT,Hybrid,MX,S
2022.0,164599.0,118268.0,Data Scientist  in office,ML/AI,GBP,UK,MI,FL,In-person,UK,S
2022.0,132433.0,76557.0,Data Analyst  ,Data Science,INR,UK,EX,FT,Hybrid,MX,M
